sub_id_6,sub_id_5,sub_id_3,sub_id_2,campaign,campaign_id,datetime,cost,revenue,profit,clicks,campaign_unique_clicks,conversions,roi_confirmed,lp_clicks,cr,lp_ctr,revenue_to_cost_ratio,conversion_rate,profit_margin,cluster,recommendation,reason,priority
25-07-2025 - DE - Gillette - Creative 1,MV25-64 - Adset 2,120228985740590368,120228987067740368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753520388000,2.085,0.0,-2.09,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0023976007685367,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - DE - Makita - Photo - Creative 4,Adset #5,120227446635140519,120227446674910519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753520057000,2.14,0.0,-2.14,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999995327104987,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 5,Adset #3,120227495561110519,120227495627670519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753509300000,1.44,0.0,-1.44,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999993055560379,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - UK - Lenor - Woman - Creative 5,Adset #2,120231940484510400,120231940503770400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753488323000,0.01,0.0,-0.01,1,0,0,-100.0,1,0,100.0,0.0,0.0,-0.9999000099990002,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - DE - Rituals - Woman - Creative 1,Adset #3,120230627012310045,120230627065100045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753486541000,2.105,0.0,-2.11,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0023748207245506,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Xiaomi - Man - Creative 2,MV25-64 - Adset 3,120232531200490679,120232531200750679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753485851000,2.575,0.0,-2.58,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0019413584693753,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Barilla - Creative 2,MV25-64 - Adset 5,120230191643550235,120230191644710235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753470580000,1.95,0.0,-1.95,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999994871797502,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - UK - Lenor - Woman - Creative 1,Adset #4,120231939782770400,120231939923470400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753466577000,0.2322,0.0,-0.23,1,0,0,-100.0,1,0,100.0,0.0,0.0,-0.9905211433197963,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - DE - Rituals - Woman - Creative 4,Adset #4,120230627283350045,120230627409580045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753466206000,1.675,0.0,-1.68,1,0,0,-100.0,0,0,0.0,0.0,0.0,-1.0029844758301636,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 4,MV25-64 - Adset 2,120231727220670596,120231727220780596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753456347000,2.82,0.0,-2.82,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999996453901966,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 3,MV25-64 - Adset 4,120231726914000596,120231726914090596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454707000,2.49,0.0,-2.49,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999995983937355,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 5,MV25-64 - Adset 5,120231727461810596,120231727461690596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454705000,2.255,0.0,-2.26,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0022168504581592,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 2,MV25-64 - Adset 3,120231726691570596,120231726691660596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454701000,1.898,0.0,-1.9,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0010532133544714,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 3,MV25-64 - Adset 2,120231726914000596,120231726913940596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454665000,2.08,0.0,-2.08,2,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999995192310003,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 5,MV25-64 - Adset 1,120231727461810596,120231727461730596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454605000,1.945,0.0,-1.95,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0025701786271575,-1,PAUSE,Outlier with poor performance - pause campaign,1
25-07-2025 - DE - Lenor - Woman - Images - Creative 3,MV25-64 - Adset 5,120231726914000596,120231726914070596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753454576000,2.42,0.0,-2.42,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999995867770302,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - DE - Makita - Photo - Creative 4,Adset #3,120227446635140519,120227446653550519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753454065000,0.458,0.0,-0.46,1,0,0,-100.0,1,0,100.0,0.0,0.0,-1.0043646192912243,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Gillette - Man - Creative 5,Adset #5,120228794886340368,120228795131770368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753450650000,1.665,0.0,-1.67,1,0,0,-100.0,0,0,0.0,0.0,0.0,-1.0030024005991587,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 5,Adset #4,120227495561110519,120227495645240519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753432195000,2.93,0.0,-2.93,2,2,0,-100.0,0,0,0.0,0.0,0.0,-0.9999996587031881,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 1,Adset #1,120227494924560519,120227494926910519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753431692000,3.01,0.0,-3.01,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999996677741967,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 5,Adset #5,120227495561110519,120227495663670519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753431503000,1.68,0.0,-1.68,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999994047622591,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 2,Adset #2,120227495042640519,120227495058060519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753428435000,1.57,0.0,-1.57,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999993630577306,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 2,Adset #5,120227495042640519,120227495106100519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753421968000,2.625,0.0,-2.63,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0019043802269028,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 4,Adset #2,120227495441190519,120227495473240519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753421907000,1.93,0.0,-1.93,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999994818655534,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 4,Adset #5,120227495441190519,120227495539540519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753411867000,2.7,0.0,-2.7,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999996296297667,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 3,Adset #2,120227495130180519,120227495178300519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753402082000,1.545,0.0,-1.55,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0032355966112645,-1,PAUSE,Outlier with poor performance - pause campaign,1
24-07-2025 - DE - Makita - Photos NEW - Man - Creative 4,Adset #3,120227495441190519,120227495511630519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753401685000,5.21,0.0,-5.21,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999998080614572,-1,PAUSE,Outlier with poor performance - pause campaign,1
23-07-2025 - DE - Lenor - Woman - Creative 4,Adset #4,120231582859090596,120231582905840596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753536955000,0.1986,0.0,-0.2,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0070442747015373,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Xiaomi - Man - Creative 4,MV25-64 - Adset 4,120232532219850679,120232532220500679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753536953000,0.26,0.0,-0.26,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999961538609468,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - UK - Lenor - Woman - Creative 3,Adset #5,120231940194440400,120231940293000400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753536719000,0.2671,0.0,-0.27,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0108535722442074,1,REDUCE_BUDGET,Below average performance - reduce budget,3
22-07-2025 - SE - Marabou - Woman - 35-45 - Creative 5,Adset #1,120231357391420295,120231357394760295,Facebook.com - Sweeps - SOI - Marabou - SE - UA68 - BM1 - Acc 2,308,1753536603000,0.268,0.0,-0.27,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.007458927392062,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 5,MV25-64 - Adset 3,120229247264340075,120229247264650075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753536599000,0.1521,0.0,-0.15,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.986186810080144,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Rituals - Woman - Creative 4,Adset #1,120230627283350045,120230627284340045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753536374000,0.794,0.0,-0.79,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9949609635252348,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Makita - Photo - Creative 2,Adset #4,120227446543050519,120227446572630519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753536338000,0.4314,0.0,-0.43,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9967524414639743,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Barilla - Creative 4,MV25-64 - Adset 4,120230191644300235,120230191644750235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753536299000,0.4217,0.0,-0.42,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9959663363378317,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Makita - Man - Creative 4,Adset #1,120227403910460519,120227403912540519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753536216000,0.3789,0.0,-0.38,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0029004937965327,1,REDUCE_BUDGET,Below average performance - reduce budget,3
07-07-2025 - US - Aldi - Creative 2,Adset #5,120227960801870075,120227960912670075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753536207000,0.1748,0.0,-0.17,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9725344820681804,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Rituals - Creative 4,25-64 - Adset 3,120230831546100045,120230831546400045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753536040000,0.72,0.0,-0.72,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999986111130401,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Xiaomi - Creative 5,Adset #4,120229975531080210,120229975648860210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753536006000,0.196,0.0,-0.2,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0204029571277697,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 4,MV25-64 - Adset 3,120229247264480075,120229247264660075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753535943000,0.15,0.0,-0.15,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999933333777775,1,REDUCE_BUDGET,Below average performance - reduce budget,3
07-07-2025 - US - Aldi - Creative 10,Adset #4,120227961675480075,120227961761710075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753535704000,0.2014,0.0,-0.2,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9930437286805925,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 5,MV25-64 - Adset 4,120229247264340075,120229247264760075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753535670000,0.3125,0.0,-0.31,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9919968256101581,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Barilla - Creative 2,MV25-64 - Adset 3,120230191643550235,120230191644720235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753535537000,0.438,0.0,-0.44,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0045639165207385,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Makita - Man - Creative 3,Adset #3,120227403731420519,120227403775700519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753535474000,0.3133,0.0,-0.31,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9894638063715085,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Xiaomi - Creative 2,Adset #3,120229974586200210,120229974756830210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753535323000,0.3,0.0,-0.3,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999966666777779,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 2,120232532810460679,120232532810590679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753535220000,0.78,0.0,-0.78,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999987179503615,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Makita - Photo - Creative 3,Adset #2,120227446586830519,120227446597880519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753535166000,0.2882,0.0,-0.29,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0062421712624174,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 1,MV25-64 - Adset 3,120229247006550075,120229247246370075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753535154000,0.26,0.0,-0.26,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999961538609468,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - IT - Douglas - Woman - Creative 2,Adset #5,120230635990900628,120230636111510628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753535134000,0.1088,0.0,-0.11,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.011020119300374,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 5,120229247263590075,120229247264700075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753535019000,0.1258,0.0,-0.13,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0333781130515656,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 3,120229247263590075,120229247264640075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753534855000,0.2791,0.0,-0.28,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0032210561767962,1,REDUCE_BUDGET,Below average performance - reduce budget,3
24-07-2025 - DE - Gillette - Man - Creative 2,Adset #4,120228794210580368,120228794356740368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753534765000,0.5233,0.0,-0.52,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9936919669559202,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - US - Aldi - Creative 5,MV25-64 - Adset 1,120229247264340075,120229247263570075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753534750000,0.1511,0.0,-0.15,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9927134830345264,1,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Xiaomi - Creative 2,Adset #5,120229974586200210,120229974881440210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753534688000,0.3278,0.0,-0.33,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0067083382906095,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Rituals - Woman - Creative 1,Adset #5,120230627012310045,120230627090980045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753534674000,0.37,0.0,-0.37,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.999997297304602,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - UK - Lenor - Woman - Creative 2,Adset #3,120231939970540400,120231940020470400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753534650000,0.3242,0.0,-0.32,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9870419893831297,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Xiaomi - Man - Creative 2,MV25-64 - Adset 2,120232531200490679,120232531200570679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753534603000,0.4417,0.0,-0.44,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9961489786077008,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Xiaomi - Creative 5,Adset #3,120229975531080210,120229975613500210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753534563000,0.4218,0.0,-0.42,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9957302140108725,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - IT - Douglas - Woman - Creative 3,Adset #5,120230636152280628,120230636314170628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753534478000,0.1986,0.0,-0.2,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0070442747015373,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Lenor - Woman - Images - Creative 4,MV25-64 - Adset 3,120231727220670596,120231727220790596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753534427000,0.96,0.0,-0.96,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999989583344183,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - DE - Makita - Man - Creative 4,Adset #4,120227403910460519,120227404131140519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753534227000,1.19,0.0,-1.19,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999991596645718,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Barilla - Creative 5,MV25-64 - Adset 1,120230191644290235,120230191643540235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753534159000,0.76,0.0,-0.76,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999986842122576,1,REDUCE_BUDGET,Below average performance - reduce budget,3
